date,cultivar,location,season,cutting_height,replication,tea_buds_cm,leaf_number,avg_inter_node,open_plane,buds_weight_100,sample_label
43583,四季春,5區,第二水,53,30,13.4,5,2.68,0,211,茶菁1
43583,四季春,5區,第二水,53,NA,13.37,4.7,2.778071429,0.2,211,茶菁1
43652,台茶8號,10月2日,第三水,67,9,1.2,1,1.2,0,149.9,茶菁1
43652,台茶8號,10月2日,第三水,67,4,1.4,2,0.7,1,149.9,茶菁1
43652,台茶8號,10月2日,第三水,67,8,2.1,2,1.05,1,149.9,茶菁1
43652,台茶8號,10月2日,第三水,67,1,6.8,4,1.7,1,149.9,茶菁1
43652,台茶8號,10月2日,第三水,67,7,7,3,2.333333333,1,149.9,茶菁1
43652,台茶8號,10月2日,第三水,67,3,7.6,4,1.9,1,149.9,茶菁1
43652,台茶8號,10月2日,第三水,67,5,8.9,4,2.225,1,149.9,茶菁1
43652,台茶8號,10月2日,第三水,67,2,9.5,4,2.375,0,149.9,茶菁1
43652,台茶8號,10月2日,第三水,67,10,9.6,4,2.4,1,149.9,茶菁1
43652,台茶8號,10月2日,第三水,67,6,13,5,2.6,1,149.9,茶菁1
43652,台茶8號,10月2日,第三水,67,NA,6.71,3.3,1.848333333,0.8,149.9,茶菁1
43652,台茶8號,10月2日,第三水,67,11,4.1,2,2.05,1,127.8,茶菁2
43652,台茶8號,10月2日,第三水,67,12,19.3,7,2.757142857,0,127.8,茶菁2
43652,台茶8號,10月2日,第三水,67,13,3.1,2,1.55,1,127.8,茶菁2
43652,台茶8號,10月2日,第三水,67,14,3.7,3,1.233333333,1,127.8,茶菁2
43652,台茶8號,10月2日,第三水,67,15,11.1,4,2.775,0,127.8,茶菁2
43652,台茶8號,10月2日,第三水,67,16,4.1,3,1.366666667,1,127.8,茶菁2
43652,台茶8號,10月2日,第三水,67,17,3.1,2,1.55,1,127.8,茶菁2
43652,台茶8號,10月2日,第三水,67,18,3.4,3,1.133333333,1,127.8,茶菁2
43652,台茶8號,10月2日,第三水,67,19,1.6,2,0.8,1,127.8,茶菁2
43652,台茶8號,10月2日,第三水,67,20,9.3,4,2.325,1,127.8,茶菁2
43652,台茶8號,10月2日,第三水,67,NA,6.28,3.2,1.754047619,0.8,127.8,茶菁2
43652,台茶8號,10月2日,第三水,67,21,4.4,3,1.466666667,1,162.1,茶菁3
43652,台茶8號,10月2日,第三水,67,22,9.1,5,1.82,1,162.1,茶菁3
43652,台茶8號,10月2日,第三水,67,23,10.5,4,2.625,1,162.1,茶菁3
43652,台茶8號,10月2日,第三水,67,24,7,3,2.333333333,1,162.1,茶菁3
43652,台茶8號,10月2日,第三水,67,25,12.1,5,2.42,1,162.1,茶菁3
43652,台茶8號,10月2日,第三水,67,26,12.4,5,2.48,1,162.1,茶菁3
43652,台茶8號,10月2日,第三水,67,27,5,2,2.5,1,162.1,茶菁3
43652,台茶8號,10月2日,第三水,67,28,2.6,2,1.3,1,162.1,茶菁3
43652,台茶8號,10月2日,第三水,67,29,11.2,5,2.24,1,162.1,茶菁3
43652,台茶8號,10月2日,第三水,67,30,5,3,1.666666667,1,162.1,茶菁3
43652,台茶8號,10月2日,第三水,67,NA,7.93,3.7,2.085166667,1,162.1,茶菁3
43635,台茶12號,6-3、6-4,第三水,57,1,19.7,7,2.814285714,0,122,茶菁1
43635,台茶12號,6-3、6-4,第三水,57,2,8.7,6,1.45,0,122,茶菁1
43635,台茶12號,6-3、6-4,第三水,57,3,7.3,3,2.433333333,0,122,茶菁1
43635,台茶12號,6-3、6-4,第三水,57,4,9.5,6,1.583333333,0,122,茶菁1
43635,台茶12號,6-3、6-4,第三水,57,5,11.5,5,2.3,0,122,茶菁1
43635,台茶12號,6-3、6-4,第三水,57,6,14,7,2,0,122,茶菁1
43635,台茶12號,6-3、6-4,第三水,57,7,10,5,2,1,122,茶菁1
43635,台茶12號,6-3、6-4,第三水,57,8,10.5,7,1.5,0,122,茶菁1
43635,台茶12號,6-3、6-4,第三水,57,9,4.8,5,0.96,1,122,茶菁1
43635,台茶12號,6-3、6-4,第三水,57,10,16.7,6,2.783333333,0,122,茶菁1
43635,台茶12號,6-3、6-4,第三水,57,NA,11.27,5.7,1.982428571,0.2,122,茶菁1
43635,台茶12號,6-3、6-4,第三水,57,11,7.9,5,1.58,1,118,茶菁2
43635,台茶12號,6-3、6-4,第三水,57,12,13.7,5,2.74,0,118,茶菁2
43635,台茶12號,6-3、6-4,第三水,57,13,8.1,6,1.35,1,118,茶菁2
43635,台茶12號,6-3、6-4,第三水,57,14,8,5,1.6,1,118,茶菁2
43635,台茶12號,6-3、6-4,第三水,57,15,18.8,6,3.133333333,0,118,茶菁2
43635,台茶12號,6-3、6-4,第三水,57,16,11.5,4,2.875,0,118,茶菁2
43635,台茶12號,6-3、6-4,第三水,57,17,10.2,6,1.7,0,118,茶菁2
